date,I3GBR045,I3GBR040,I6UNK041,I3GBR020,I3GBR083,I3GRC021,I6UNK175,I3GBR052,I3GBR054,VNQ
2016-08-31 00:00:00+00:00,-0.23199954606538142,0.013719156112340869,0.018979440952983317,0.07198247697720994,0.07198244908421003,0.00441919911117461,-0.1899953409528008,0.009415018173877243,0.01342484547255296,-0.03836850096011535
2016-09-30 00:00:00+00:00,0.22185498614698407,-0.026556726795959662,0.016640883222338587,0.02946591676915844,0.02946514701206482,-0.059365572232424224,0.040184157464387305,0.0227965226683704,0.007236686681640236,-0.025384258229559364
2016-10-31 00:00:00+00:00,0.24955402692325634,-0.29726366730594034,0.009865433023615644,-0.003440122366209053,-0.003439024305102123,0.05778952777695823,-0.07346689709788023,0.01419349426734584,-0.009562978263165434,-0.052238285810978446
2016-11-30 00:00:00+00:00,0.17282044700663324,0.01302937359732681,-0.012147720085739167,-0.02956897379573853,-0.029568168353975466,0.11911408072312213,-0.17228781050310893,-0.024854247912076133,-0.015452040961394076,-0.016898709815147406
2016-12-31 00:00:00+00:00,-0.05749955045676991,0.09984001458601366,0.09037715601435536,0.0679813006153509,0.06798016814689589,0.022703079200834253,0.033447250343145996,0.05438667532926722,0.03989139172614209,0.02627219938072045
2017-01-31 00:00:00+00:00,0.03185904419611596,-0.008443271626648041,0.017430194043418723,0.03466558603463454,0.034665806057482484,-0.09558396488474807,0.11456138962274043,-0.008223343363674473,0.000266873337837481,0.018833896683478457
2017-02-28 00:00:00+00:00,0.03827997026037533,0.048744580889370503,-0.016108640553332165,0.046930539998522036,0.04693015311140947,0.04936372311833592,-0.02138801412087421,0.00984450128912151,0.04301939948664213,0.03448411422336317
2017-03-31 00:00:00+00:00,-0.022782246291911612,0.09799147649149376,0.015571829199804377,0.009402536035567621,0.009402223988386638,0.015645319836601335,-0.012539558731458733,0.011398711686195995,0.005132409368373558,-0.031816476681658656
2017-04-30 00:00:00+00:00,-0.01904054405283606,-0.22368097692796862,0.03628023676960179,-0.012184896963253422,-0.012184562112802055,0.08049854071630058,-0.01974411868530268,-0.02790283410467609,0.016004744686521022,0.009700265160351051
2017-05-31 00:00:00+00:00,-0.05988441197291383,0.030748245637336247,-0.01490002103940391,-0.025111346919523214,-0.025110900057518037,0.09459970020072639,0.0080426108043401,0.04732268994833433,0.028368169288206957,-0.0072736645183821835
2017-06-30 00:00:00+00:00,0.12382755844109905,0.03249039407598531,-0.01520939124275067,-0.0710356463174282,-0.07103632789506698,0.04968100268775899,-0.037775907015917376,-0.02845941169318955,-0.028980093226445902,0.012574379533196733
2017-07-31 00:00:00+00:00,0.13975997743171575,0.01409916954260737,0.032473487568696946,-0.013899643053090216,-0.013899225896192746,-0.00633199763750758,0.03908663157614711,0.0001034840973730411,0.022125820210634473,0.02180574754775577
2017-08-31 00:00:00+00:00,0.3007540264252686,-0.12046581404026391,0.06687128279729482,-0.00811996856596231,-0.008119968047234138,-0.01577716503439941,0.07163686683274406,0.0021336295818716877,0.01178340390384669,-0.002614395806703307
2017-09-30 00:00:00+00:00,-0.05249173590608258,0.05166645235043976,-0.013004656238281953,0.08156120178215964,0.08156119539012963,-0.13080242941585318,-0.06887391814283284,-0.0014731757544854673,-0.010653408592885327,-0.011368411959370661
2017-10-31 00:00:00+00:00,-0.10216655609375103,0.07639503347751653,-0.005562954210232007,-0.0875370042065402,-0.08753700211632243,-0.029049344435427393,-0.03743247602719624,0.012290981408371593,0.020921086085193608,-0.0005418783967865437
2017-11-30 00:00:00+00:00,-0.006091193442149034,-0.053457379595082344,-0.0003689802430955069,-0.022006946918113002,-0.022006941884066933,-0.0027078272705858275,0.004194534658591209,-0.018168142086558703,-0.02395542642770998,0.026293610416686874
2017-12-31 00:00:00+00:00,0.1659650404054176,-0.01526885106672271,0.04408030139566499,0.026589534161695738,0.026589521020303764,0.11681848289291086,0.04744855360448508,0.04919803232243858,0.04327819394195309,-0.016849225598179807
2018-01-31 00:00:00+00:00,0.05804136596512066,-0.053936068639206525,0.09362780980338847,0.26591167307330643,0.26591168238735285,0.07660356313956074,0.028039490627695507,-0.024183328456732767,-0.017113259934863123,-0.028097623340561206
2018-02-28 00:00:00+00:00,0.11718485852323468,0.007099635429916873,-0.028139681826106155,0.032946013952278363,0.03294601470468983,-0.06270779570383933,-0.12216301097073323,-0.049292989400775866,-0.027186701207483566,-0.07988538799693012
2018-03-31 00:00:00+00:00,-0.05153812636191191,0.327114009809768,-0.047652420435398746,0.05301690410834681,0.05301690491160116,-0.1034325369286444,0.025846495574727513,-0.023035085876097483,-0.02154973653629,0.02849286064497969
2018-04-30 00:00:00+00:00,0.030757451316155482,0.012497424233528065,-0.052729710525925455,0.008501046637601206,0.008501045739414792,0.1410230488764892,0.008421958845527655,0.07209653387350379,0.044130605157779,0.017858198877075182
2018-05-31 00:00:00+00:00,0.069298810135896,-0.004355752828153925,-0.055764005054553145,-0.030771651968789726,-0.030771658666754576,-0.1672207513302184,-0.006377018869163642,0.014898763658436565,0.032022558186978856,0.03613782988783143
2018-06-30 00:00:00+00:00,-0.037628330775739016,0.0008585991245784186,-0.01530496142794835,-0.03174870110461647,-0.031748698314579826,0.03501099379970274,-0.004027863106498941,-0.0066393383214329305,-0.002662957282289824,0.031934674253038864
2018-07-31 00:00:00+00:00,0.08643384680634192,-0.01964486384683628,0.02273703841342467,0.03953084221714498,0.039531179005871664,-4.969327481019192e-05,-0.05165768351326161,0.015921893060475867,0.00866786909036854,0.0152259794555194
2018-08-31 00:00:00+00:00,-0.13164046794802786,0.020235096499708227,-0.07546951196825624,0.1100008956116465,0.11000079537594942,-0.06548473363704499,-0.1419251800659156,-0.05225681908514623,-0.018524270049878666,0.025424695914612272
2018-09-30 00:00:00+00:00,0.15019677893340244,0.10889582401429099,0.06768107422051184,-0.14953173782879148,-0.1495319743818211,-0.09010288787228449,-0.0033175074211557742,0.014200651513263551,-0.0037881092118698945,-0.04092126507673832
2018-10-31 00:00:00+00:00,-0.027645045968533566,-0.0950164009663883,-0.053775927777095944,-0.18070995275584245,-0.18070994991314215,-0.06446070299527085,0.0344076646308773,-0.041215860540978255,-0.07082729216877581,-0.01577173632366069
2018-11-30 00:00:00+00:00,-0.17816818932252865,0.08016154513115836,0.013407184574606212,-0.07574438765051994,-0.07574439291603952,-0.03044069364816071,0.015992560276130163,-0.0305640824869986,-0.010848231387505791,0.04567273531848848
2018-12-31 00:00:00+00:00,0.0705246645407307,-0.08989173501637726,-0.045663636381511274,-0.1461758927351795,-0.14617589593267866,-0.056492167602949284,0.09676587713600959,-0.03943525245616186,-0.039576433138286404,-0.09473702416578522
2019-01-31 00:00:00+00:00,0.08783205075208222,0.18230571057913547,0.1220200963248983,0.05776074523261343,0.057760755329674396,0.03547779097222303,0.07485940951739778,0.0328384268217512,0.04893133212984324,0.1239078388523227
2019-02-28 00:00:00+00:00,0.0989122399320852,0.03189802171707257,-0.014496427432910686,-0.08801979761178558,-0.08801980244085073,0.11595855363064667,-0.023705540437082284,0.015852436437507222,0.0176144652852539,0.006929698587407884
2019-03-31 00:00:00+00:00,0.06598740712284368,-0.039260792296763825,-0.013495363354811829,-0.05384363226586153,-0.05384362398137377,0.026650797420916028,0.01153273230535845,0.025913735040951735,0.020277116078551316,0.034175228106381184
2019-04-30 00:00:00+00:00,-0.02119429565224351,0.09076403729925886,0.025403516772405155,0.05446088758299794,0.0544608918678513,0.06957011408595282,-0.07650205599416271,0.003020957202261698,0.04317626897477567,0.005512385386694518
2019-05-31 00:00:00+00:00,-0.03207565010052171,-0.04151665592791609,0.021951277245844558,-0.1374147035108617,-0.13741470389948063,0.051016691806582415,0.04067655779792734,-0.04096858668416559,-0.03177530133022799,0.001382233914892339
2019-06-30 00:00:00+00:00,0.1351020223761985,-0.09396697231638473,0.05990911683717748,0.1121502964912846,0.11215029359785511,0.031972515680545044,0.19310666866650816,0.03632667530806266,0.0324137843201715,0.005851960255062849
2019-07-31 00:00:00+00:00,-0.030793888428696903,0.027673403411535347,-0.002963682410898727,-0.3581244235431065,-0.35812443127070637,0.02554377685230902,0.03673358254559034,0.010693846560267062,0.029303703098571887,0.0264756037036733
2019-08-31 00:00:00+00:00,-0.2663363021845875,0.14049380023656344,-0.06141174929722304,-0.11072892488495434,-0.11072892483944763,-0.04536903577380569,0.10795886618725259,-0.07142992092542144,-0.018380165092505507,0.03677759449146567
2019-09-30 00:00:00+00:00,-0.08738478522228021,0.047455885193736336,0.03498579144735192,0.12451212909813414,0.12451212846470838,0.02147399658171123,-0.1019779532189169,0.04283027686913954,0.011872379190945637,0.011107085740395206
2019-10-31 00:00:00+00:00,-0.24244202532422676,0.005917700121305103,0.05841886504498017,-0.13666281500522715,-0.13666280618502213,0.05210008266851851,0.03912665856400288,-0.02579875240954621,-0.00890613903730575,0.019177764731422187
2019-11-30 00:00:00+00:00,0.028395093173406494,0.05137696256524826,0.006384338028351699,0.2498483318323661,0.2498483183529423,0.02865522840825374,-0.05212301443679035,0.014141728166348955,0.021467648976717157,-0.013129778802195347
2019-12-31 00:00:00+00:00,0.08961006573997388,0.14838898199475636,0.062070173192533495,0.08238344152066901,0.08238345542247139,0.0060482093153080285,0.09541212340836847,0.03092617206856829,0.029993608719822262,-0.003012807086300029
2020-01-31 00:00:00+00:00,-0.12985885935157349,-0.10348682546246124,-0.0348394166703585,-0.08998088254389636,-0.08998088613497757,-0.05291922469528787,-0.006452198287379751,-0.041383827453312705,-0.027764709867959425,0.02288445374944459
2020-02-29 00:00:00+00:00,-0.07680762095079352,-0.03849012607930291,-0.1567901208188447,-0.23628842839822184,-0.23628841828374902,-0.23759908257227424,-0.0749295456794794,-0.11531079293832214,-0.08440148312747198,-0.07285550088179615
2020-03-31 00:00:00+00:00,-0.29397124917039985,-0.013276902630718013,-0.27124468431170357,-0.3762349765344579,-0.3762350059124113,-0.28672691727582844,-0.09844989067618126,-0.1747001496013656,-0.15583286118986273,-0.22334410706943686
2020-04-30 00:00:00+00:00,0.14014082492209123,0.15355915256056463,0.09374274262855842,0.019084119619979134,0.019084150494062868,0.08543423832657115,0.3324117018266666,0.012144149608125154,0.07915990173117571,0.0936034069487075
2020-05-31 00:00:00+00:00,0.10855155489444712,0.08540414537308294,0.0744591699372883,0.1172502768532846,0.11725027565672796,0.03677366502604684,0.017695962180585667,0.009819387907073818,0.047848698262491496,0.017194349579835233
2020-06-30 00:00:00+00:00,0.012408655933041857,0.0019204849845806393,-0.005808375955496103,-0.11191327941548224,-0.11191330650741538,-0.006974906142569459,0.07066412940367162,0.01663731981213523,0.011118231682409885,0.014106599879221804
2020-07-31 00:00:00+00:00,0.0058981760728151755,0.16183024843365423,-0.014266936021105181,0.0349411401875841,0.034941160652975256,-0.04042296754709174,0.15694756177734526,-0.07425911331037849,-0.003862811417388201,0.045625050196540506
2020-08-31 00:00:00+00:00,0.0984398119255232,0.047901780135223504,-0.008086604075598913,-0.0643605971302792,-0.06436058969706338,0.025930204044709804,-0.015468621434800767,0.0065474859367107285,0.02852061186739796,0.004413511736335529
2020-09-30 00:00:00+00:00,0.04490784717772556,-0.05255896754333733,-0.06751721717588755,-0.07017256152962847,-0.07017256165069785,-0.030465534858813204,-0.0718921378321955,-0.0376244728667956,-0.0001628966173683466,-0.034724377786314875
2020-10-31 00:00:00+00:00,0.04930634582564686,-0.005375656038676624,-0.10253216673129018,0.14274188182552372,0.14274188381636055,-0.1402160262793779,-0.046337747037805244,-0.03668570873453181,-0.04788866152884452,-0.022754878855257843
2020-11-30 00:00:00+00:00,0.07961527672899571,-0.11856002271747101,0.2070587325574582,0.21371113758302585,0.21371110872921317,0.29781779725557556,-0.09708363742878046,0.15956703191537525,0.0739602013325289,0.09234995527000134
2020-12-31 00:00:00+00:00,0.2320068909739117,0.03527354480842426,0.11339137806802668,0.2503878195366305,0.2503878284864669,0.09307583332617986,0.041660336688661204,0.04196764426749233,0.029176776312347386,0.011010954874765666
2021-01-31 00:00:00+00:00,0.04028077890577997,-0.048245738469107735,-0.020627375572051854,0.017605337913217056,0.01760531964499812,-0.0866373761400614,-0.03483672926363912,0.0025095998514537143,-0.02020277436476725,0.016315961564788317
2021-02-28 00:00:00+00:00,0.11850529302695634,-0.012599339326362369,0.0267046201025245,0.00791587919795056,0.00791589878687482,0.06263266472743734,-0.13066921753038763,0.04213820481124486,-0.010690419216865976,0.033677766945626963
2021-03-31 00:00:00+00:00,0.041260729043143485,0.05197287718828392,0.02631350261348686,0.0011693245382033979,0.0011693153149163749,0.10611591414787158,0.03915444372653454,0.02651363625465386,0.0410161474049211,0.044407539703556154
2021-04-30 00:00:00+00:00,0.06647207692050472,0.1049994886811163,0.007396070646205288,0.011936016080564826,0.011936027687530881,0.07619739053586372,0.053055141025147634,0.032336631261186355,0.04501924076103592,0.08149166069341796
2021-05-31 00:00:00+00:00,0.006925036261915096,0.007853884092179797,0.06511685787592025,0.06363913036905977,0.06363913031866808,-0.0076339311487871875,0.1377789734633481,0.009095795754094027,0.006266380881694289,0.00804155783304239
2021-06-30 00:00:00+00:00,-0.03238799310812546,0.1464574266396479,0.018198286811428765,-0.07342961833906969,-0.07342962655764929,-0.016120762364115748,-0.16991919246742526,-0.008714980410482909,0.006975028587911325,0.01894270489339256
2021-07-31 00:00:00+00:00,0.05979681295540473,0.07355879067133664,-0.007284346639965911,0.027199751483772516,0.027199747354355708,-0.003547580535178785,0.02895517320723595,-0.006222928925522453,0.014967939839918287,0.05035037026532496
2021-08-31 00:00:00+00:00,-0.04155792752646015,-0.001236039811606915,0.04278980821387446,0.010215240245075918,0.01021523138854441,0.0573833586940764,-0.0722877656411196,0.005616098524843238,0.03328923020722918,0.021316015263416865
2021-09-30 00:00:00+00:00,-0.08219211917482738,-0.006241950699941157,0.03535994753233496,-0.09817640367376157,-0.09817637114635858,-0.03844807742557954,-0.09240903159961977,-0.0037464520614651775,-0.020931053999222016,-0.06467366106437833
2021-10-31 00:00:00+00:00,0.0059005353554759665,-0.003074857012622445,0.027078402037663984,-0.05423897683588308,-0.05423899722568848,0.028600438862062205,0.058972975710942954,0.018597697784221268,0.01720396911913724,0.07508242074088134
2021-11-30 00:00:00+00:00,0.008139971904446597,-0.06324559913024075,-0.11203851614199944,-0.1598530861162093,-0.15985310133669373,-0.04046625733858367,0.010589457473210828,-0.022791897092162117,-0.027478308625767056,-0.021319077477030213
2021-12-31 00:00:00+00:00,0.05927699754301052,0.05191661931768898,0.00346695187772017,0.006322434315414682,0.006322451870017787,0.03532041579092082,0.03562099785503481,0.044919522096478204,0.04387317932064683,0.08328054956512698
2022-01-31 00:00:00+00:00,0.03991877705017366,-0.15476220198529056,-0.04121119076414992,-0.10271740968607723,-0.10271741570393722,0.07841625717198708,-0.0670835129028351,0.041168819718629734,-0.05172287668260189,-0.07862598488903849
2022-02-28 00:00:00+00:00,0.12509418179210918,-0.0660907922033882,-0.46241420329538396,-0.11383104277858802,-0.11383103455176524,-0.024740701283545885,0.11738836176473999,0.003251553695294618,-0.01895877679197966,-0.035447566766566574
2022-03-31 00:00:00+00:00,0.0662756602986434,-0.028984832721477005,-0.874720791983771,-0.08681451690562092,-0.08681452869639994,-0.003958414134344501,0.11000243900381346,0.021361070548799432,-0.009640462577909403,0.0552982745791768
2022-04-30 00:00:00+00:00,-0.05265486683076759,-0.05866149270195997,-0.006413218354642147,-0.15294174201460287,-0.15294172830592778,0.060238399647430274,-0.08408440921436888,0.018951540370567344,-0.02334501191079852,-0.03628006962532293
2022-05-31 00:00:00+00:00,0.03945809100960851,0.004068381650164099,-0.04685769289858488,-0.025283726625724867,-0.025283719301982366,-0.04599793745290626,-0.09967372457346357,0.018839549453954163,-0.012521308232928519,-0.04798731771500897
2022-06-30 00:00:00+00:00,-0.19072319088089174,-0.15981542791641168,-0.09603103728416151,-0.3129677368544277,-0.3129677349741318,-0.11492300158501889,-0.16232920245539528,-0.05859057255091216,-0.07163754017964408,-0.08375903665586559
2022-07-31 00:00:00+00:00,0.017917252815422557,0.1628181591554405,0.0006756171374808773,0.12025841057389908,0.12025843349323218,0.04399887770046762,-0.09292571763744473,0.014975044162669704,0.06880236874312473,0.08899796559334394
2022-08-31 00:00:00+00:00,-0.017426105392408076,-0.02395499782945265,0.062152097174426046,-0.13591530113160033,-0.135915368613035,0.006270268484808383,-0.08196074532859399,-0.013866985936211051,-0.0357561829236257,-0.06200862419085329
2022-09-30 00:00:00+00:00,0.015132021737793266,-0.14679445673209202,-0.08238037674246446,-0.277558932483009,-0.27755889655208144,-0.07775291735187695,0.008541938302725427,-0.06122595280208465,-0.0636350126857188,-0.14855771876879054
2022-10-31 00:00:00+00:00,-0.01536289613073194,0.06465562521747437,0.14964933144062886,0.004727944262602257,0.004727933607163948,0.11492585329667593,-0.00146737374127337,0.033857711801710266,0.02694826210124468,0.04522423438554224
2022-11-30 00:00:00+00:00,0.18332971942763088,0.1315889900872893,0.1571548483678571,0.06677287534895893,0.06677288328895425,0.038511797785262036,0.1562485703529104,0.05960511136342461,0.07222972848199127,0.0596458798530346
2022-12-31 00:00:00+00:00,-0.004029288821598698,-0.011428976196338425,0.06946788908668289,0.1254418854328554,0.12544185803606656,0.017055008424101903,0.02922870044092374,-0.012492226474021706,-0.019986937740195998,-0.06568965118165515
2023-01-31 00:00:00+00:00,0.04268264250115017,0.006960972785963193,-0.0074795447062996345,-0.01656818197533294,-0.016568139358233758,0.10196921747388021,0.11113200740382645,0.04609512643999025,0.04059100980784436,0.1129972750649566
2023-02-28 00:00:00+00:00,-0.11153814864661626,-0.040644313889778516,0.05158361560995495,0.12225064541075614,0.12225064050096268,0.10524752981859775,-0.1718993913435467,0.0175523386509564,0.005736711493705471,-0.06043200975061147
2023-03-31 00:00:00+00:00,-0.05539251148796076,-0.05185852993551521,-0.07007607644260894,0.041610915097175294,0.041610868659622824,-0.08901471426903029,0.16655747190829473,-0.0572016254383545,-0.01019698953198045,-0.03176413123106325
2023-04-30 00:00:00+00:00,-0.04762913184503681,-0.12259760476027637,0.0007096589345048088,0.00942218819230689,0.009422228213519901,0.02335292199589345,0.04466428312077397,0.030418743079531296,0.02984756920790943,0.013099847773082374
2023-05-31 00:00:00+00:00,-0.0922741576627839,-0.0421442538699921,-0.004718417948628151,0.04767565805312035,0.047675636219490336,0.12610538859627862,-0.09649438542545052,-0.0722773274236328,-0.03341894570543147,-0.04042212194556338
2023-06-30 00:00:00+00:00,0.04936098919450771,-0.02112091869028454,0.0022816021468372583,0.060250354497133785,0.06025036973871334,0.05886785061651878,-0.0159366504743943,0.006827561723984132,0.00810070616346259,0.043538515308982895
2023-07-31 00:00:00+00:00,0.05508215684089279,-0.002541315895605578,0.11716449832137865,0.013177501688339532,0.013177468079930144,0.046587857072689864,0.0318099594496033,0.02962554240281534,0.01903191091807699,0.03136922770093431
2023-08-31 00:00:00+00:00,-0.08920653297101921,0.08414470042487565,0.04898858216850943,-0.08396461042029113,-0.08396458159193898,-0.017244899975264794,-0.08163955027419245,-0.034270899048264525,-0.03282986841591473,-0.034362858720894174
2023-09-30 00:00:00+00:00,0.07786511865976564,-0.005865138504054457,-0.019853371400211373,-0.10193079624230794,-0.10193074672481472,-0.08848207493243176,-0.08737135547704522,0.04154814865286838,-0.008953064828910229,-0.08509291337231684
2023-10-31 00:00:00+00:00,-0.039932339121167004,-0.07320339744905802,-0.06866911352281146,-0.113020356803883,-0.1130203821214657,0.00574821432172179,0.06441723525291909,-0.04008207815311948,-0.04479033517136699,-0.02720453092852182
2023-11-30 00:00:00+00:00,0.022692826002103317,-0.06538276200884852,0.05596798894090327,0.038735526654605223,0.03873550840739082,0.0642278428330858,0.10351969271809658,0.017613697521561278,0.031620556532267585,0.11405814962100269
2023-12-31 00:00:00+00:00,0.050593695334429256,0.05392495975277534,-0.019982879712205914,0.047279605846471284,0.04727965036533277,0.0008065276284510148,0.02075739681868871,0.028574917013692414,0.05729373263138804,0.0779982139167048
2024-01-31 00:00:00+00:00,-0.07331481174695931,-0.06753060140762379,0.06093252637383095,-0.1469581202422896,-0.14695819101318897,0.06738148182671821,-0.12308847465179706,-0.025496273212025855,-0.0018625574485913177,-0.039656196053146076
2024-02-29 00:00:00+00:00,-0.09069008952072721,-0.07095173839771185,0.02963938364209895,-0.010035207511880806,-0.010035181551784511,0.03747139393914445,-0.07942441857298821,-0.009147657896528827,0.004712451995221301,0.019594657253428238
2024-03-31 00:00:00+00:00,0.0781000500118818,0.15373042041328588,-0.027644082975389672,-0.09656519406390895,-0.09656516855160557,-0.014326604974469248,0.18045399413181773,0.04960420791797482,0.03343500545547862,0.010812174958247489
2024-04-30 00:00:00+00:00,0.11892839542501399,0.11820328101828004,0.058053650998230566,-0.01643196805862157,-0.016432003347241597,0.02710788533918329,0.056409164969941195,0.045571071843928834,-0.004363640116444856,-0.07426309626134842
2024-05-31 00:00:00+00:00,0.0016380892126246493,-0.17395328441528335,0.025952856517020173,-0.09715409529670804,-0.09715406771162804,-0.019884467239093873,0.04530699256946491,0.01893660004391684,0.018968958690559035,0.04458821017066139
2024-06-30 00:00:00+00:00,-0.04604814968879545,-0.027028678618570723,-0.006753754556898528,0.019091569761397587,0.01909154852894801,-0.018531187527465853,-0.024066352058270013,-0.023701566242641192,-0.004803773261837563,0.006227519216293054
2024-07-31 00:00:00+00:00,-0.04306592795682285,0.00341879042475135,0.020023144166932738,-0.053648156486350906,-0.053648143666667814,0.053733885162080774,0.12587932986745454,0.03203372312293773,0.027855097852315325,0.08875410376572912
2024-08-31 00:00:00+00:00,-0.062364629866664245,0.09437895592458645,-0.05559328053429091,-0.0005250388797302108,-0.0005250002673120591,-0.03642748343149638,0.04774716388633049,-0.01862592663045959,0.013947119543642472,0.05088930309185091
2024-09-30 00:00:00+00:00,0.08552441760159368,-0.5153654023637877,0.0029840235409732685,-0.022009810962913434,-0.022009818713552676,0.016767141338014824,0.018909962056657292,-0.01572471593976843,-0.013708652225828288,0.023787247132931455
2024-10-31 00:00:00+00:00,-0.04776415039070514,-0.13819468757044095,-0.06627438319361012,-0.07613853022549044,-0.07613853991750297,-0.06019748649515044,-0.01479214039240695,-0.008584283154295491,-0.026993570625679197,-0.025755837548209648
2024-11-30 00:00:00+00:00,-0.01848233761951157,0.20157456735652612,0.031785158688008686,0.1211845523818944,0.1211844411430274,0.0002788207466961623,-0.06910282285636349,0.016736523198847664,0.025742889371608513,0.0417095656711961
2024-12-31 00:00:00+00:00,-0.05920015758549546,0.2711728245195726,0.013551739867992296,0.06526889983079798,0.06526901038835575,0.07131648451841777,-0.10014108452307724,-0.009505027024616197,-0.016469540940210692,-0.09706385773436832
2025-01-31 00:00:00+00:00,0.01674691083145241,0.0951183116331169,0.03281573787213077,0.03461941196398666,0.0346193834473727,0.0627599895329416,0.15883681397358895,0.053076619566667205,0.05468784227572243,0.025995948170073113
2025-02-28 00:00:00+00:00,-0.04280443678028156,-0.21359853327256495,-0.012018040821740072,-0.04341429424640264,-0.04341423841867975,0.026848919036355667,0.00926939352590761,0.012514395114703092,0.007422624859076521,0.036328096992264136
2025-03-31 00:00:00+00:00,-0.07918368628901185,-0.16747627263285292,0.02523113627919482,-0.08163266520229229,-0.08163271388143212,0.052830971059151466,0.1449316150353086,-0.01336430089099494,-0.043089667751585736,-0.03643865945678382
